Mod:Item:MetaData, Localized Name
mysticalagriculture:diamond_essence, Diamond Essence
mysticalagriculture:emerald_essence, Emerald Essence
mysticalagriculture:zombie_essence, Zombie Essence
mysticalagriculture:pig_essence, Pig Essence
mysticalagriculture:chicken_essence, Chicken Essence
mysticalagriculture:cow_essence, Cow Essence
mysticalagriculture:sheep_essence, Sheep Essence
mysticalagriculture:slime_essence, Slime Essence
mysticalagriculture:skeleton_essence, Skeleton Essence
mysticalagriculture:creeper_essence, Creeper Essence
mysticalagriculture:spider_essence, Spider Essence
mysticalagriculture:rabbit_essence, Rabbit Essence
mysticalagriculture:guardian_essence, Guardian Essence
mysticalagriculture:blaze_essence, Blaze Essence
mysticalagriculture:ghast_essence, Ghast Essence
mysticalagriculture:enderman_essence, Enderman Essence
mysticalagriculture:wither_skeleton_essence, Wither Skeleton Essence
mysticalagriculture:silicon_essence, Silicon Essence
mysticalagriculture:brass_essence, Brass Essence
mysticalagriculture:amber_essence, Amber Essence
mysticalagriculture:grains_of_infinity_essence, Grains of Infinity Essence
mysticalagriculture:electrical_steel_essence, Electrical Steel Essence
mysticalagriculture:redstone_alloy_essence, Redstone Alloy Essence
mysticalagriculture:conductive_iron_essence, Conductive Iron Essence
mysticalagriculture:soularium_essence, Soularium Essence
mysticalagriculture:dark_steel_essence, Dark Steel Essence
mysticalagriculture:pulsating_iron_essence, Pulsating Iron Essence
mysticalagriculture:energetic_alloy_essence, Energetic Alloy Essence
mysticalagriculture:vibrant_alloy_essence, Vibrant Alloy Essence
mysticalagriculture:end_steel_essence, End Steel Essence
mysticalagriculture:quicksilver_essence, Quicksilver Essence
mysticalagriculture:thaumium_essence, Thaumium Essence
mysticalagriculture:void_metal_essence, Void Metal Essence
mysticalagriculture:marble_essence, Marble Essence
mysticalagriculture:limestone_essence, Limestone Essence
mysticalagriculture:basalt_essence, Basalt Essence
mysticalagriculture:sky_stone_essence, Sky Stone Essence
mysticalagriculture:certus_quartz_essence, Certus Quartz Essence
mysticalagriculture:fluix_essence, Fluix Essence
mysticalagriculture:tier1_inferium_seeds, Inferium Seeds
mysticalagriculture:tier2_inferium_seeds, Inferium Seeds
mysticalagriculture:tier3_inferium_seeds, Inferium Seeds
mysticalagriculture:tier4_inferium_seeds, Inferium Seeds
mysticalagriculture:tier5_inferium_seeds, Inferium Seeds
mysticalagriculture:stone_seeds, Stone Seeds
mysticalagriculture:dirt_seeds, Dirt Seeds
mysticalagriculture:nature_seeds, Nature Seeds
mysticalagriculture:wood_seeds, Wood Seeds
mysticalagriculture:water_seeds, Water Seeds
mysticalagriculture:ice_seeds, Ice Seeds
mysticalagriculture:fire_seeds, Fire Seeds
mysticalagriculture:dye_seeds, Dye Seeds
mysticalagriculture:nether_seeds, Nether Seeds
mysticalagriculture:coal_seeds, Coal Seeds
mysticalagriculture:iron_seeds, Iron Seeds
mysticalagriculture:nether_quartz_seeds, Nether Quartz Seeds
mysticalagriculture:glowstone_seeds, Glowstone Seeds
mysticalagriculture:redstone_seeds, Redstone Seeds
mysticalagriculture:obsidian_seeds, Obsidian Seeds
mysticalagriculture:gold_seeds, Gold Seeds
mysticalagriculture:lapis_lazuli_seeds, Lapis Lazuli Seeds
mysticalagriculture:end_seeds, End Seeds
mysticalagriculture:experience_seeds, Experience Seeds
mysticalagriculture:diamond_seeds, Diamond Seeds
mysticalagriculture:emerald_seeds, Emerald Seeds
mysticalagriculture:zombie_seeds, Zombie Seeds
mysticalagriculture:pig_seeds, Pig Seeds
mysticalagriculture:chicken_seeds, Chicken Seeds
mysticalagriculture:cow_seeds, Cow Seeds
mysticalagriculture:sheep_seeds, Sheep Seeds
mysticalagriculture:slime_seeds, Slime Seeds
mysticalagriculture:skeleton_seeds, Skeleton Seeds
mysticalagriculture:creeper_seeds, Creeper Seeds
mysticalagriculture:spider_seeds, Spider Seeds
mysticalagriculture:rabbit_seeds, Rabbit Seeds
mysticalagriculture:guardian_seeds, Guardian Seeds
mysticalagriculture:blaze_seeds, Blaze Seeds
mysticalagriculture:ghast_seeds, Ghast Seeds
mysticalagriculture:enderman_seeds, Enderman Seeds
mysticalagriculture:wither_skeleton_seeds, Wither Skeleton Seeds
mysticalagriculture:silicon_seeds, Silicon Seeds
mysticalagriculture:brass_seeds, Brass Seeds
mysticalagriculture:amber_seeds, Amber Seeds
mysticalagriculture:grains_of_infinity_seeds, Grains of Infinity Seeds
mysticalagriculture:electrical_steel_seeds, Electrical Steel Seeds
mysticalagriculture:redstone_alloy_seeds, Redstone Alloy Seeds
mysticalagriculture:conductive_iron_seeds, Conductive Iron Seeds
mysticalagriculture:soularium_seeds, Soularium Seeds
mysticalagriculture:dark_steel_seeds, Dark Steel Seeds
mysticalagriculture:pulsating_iron_seeds, Pulsating Iron Seeds
mysticalagriculture:energetic_alloy_seeds, Energetic Alloy Seeds
mysticalagriculture:vibrant_alloy_seeds, Vibrant Alloy Seeds
mysticalagriculture:end_steel_seeds, End Steel Seeds
mysticalagriculture:quicksilver_seeds, Quicksilver Seeds
mysticalagriculture:thaumium_seeds, Thaumium Seeds
mysticalagriculture:void_metal_seeds, Void Metal Seeds
mysticalagriculture:marble_seeds, Marble Seeds
mysticalagriculture:limestone_seeds, Limestone Seeds
mysticalagriculture:basalt_seeds, Basalt Seeds
mysticalagriculture:sky_stone_seeds, Sky Stone Seeds
mysticalagriculture:certus_quartz_seeds, Certus Quartz Seeds
mysticalagriculture:fluix_seeds, Fluix Seeds
mysticalagriculture:gear:0, §eInferium Tool Core
mysticalagriculture:gear:1, §aPrudentium Tool Core
mysticalagriculture:gear:2, §6Intermedium Tool Core
mysticalagriculture:gear:3, §bSuperium Tool Core
mysticalagriculture:gear:4, §cSupremium Tool Core
mysticalagriculture:gear:5, §eInferium Armor Core
mysticalagriculture:gear:6, §aPrudentium Armor Core
mysticalagriculture:gear:7, §6Intermedium Armor Core
mysticalagriculture:gear:8, §bSuperium Armor Core
mysticalagriculture:gear:9, §cSupremium Armor Core
mysticalagriculture:gear:15, §eInferium Arrow Head
mysticalagriculture:gear:16, §aPrudentium Arrow Head
mysticalagriculture:gear:17, §6Intermedium Arrow Head
mysticalagriculture:gear:18, §bSuperium Arrow Head
mysticalagriculture:gear:19, §cSupremium Arrow Head
mysticalagriculture:charm:0, Blank Charm
mysticalagriculture:charm:1, Charm: Night Vision
mysticalagriculture:charm:2, Charm: Absorption
mysticalagriculture:charm:3, Charm: Wither Resistance
mysticalagriculture:charm:4, Charm: Antivenom
mysticalagriculture:charm:5, Charm: Fire Resistance
mysticalagriculture:charm:6, Charm: Resistance
mysticalagriculture:charm:7, Charm: Strength
mysticalagriculture:charm:8, Charm: Strength 2
mysticalagriculture:charm:9, Charm: Speed
mysticalagriculture:charm:10, Charm: Jump Boost
mysticalagriculture:charm:11, Charm: Miner's Vision
mysticalagriculture:charm:12, Charm: Rainbow
mysticalagriculture:charm:13, Charm: Quick Draw
mysticalagriculture:charm:14, Charm: Triple Shot
mysticalagriculture:charm:15, Charm: Mining AOE
mysticalagriculture:charm:16, Charm: Attack AOE
mysticalagriculture:charm:17, Charm: Tilling AOE
mysticalagriculture:charm:18, Charm: Shearing AOE
mysticalagriculture:charm:19, Charm: Reaping AOE
mysticalagriculture:charm:20, Charm: Scything AOE
mysticalagriculture:inferium_arrow, §eInferium Arrow
mysticalagriculture:prudentium_arrow, §aPrudentium Arrow
mysticalagriculture:intermedium_arrow, §6Intermedium Arrow
mysticalagriculture:superium_arrow, §bSuperium Arrow
mysticalagriculture:supremium_arrow, §cSupremium Arrow
mysticalagriculture:inferium_sword, §eInferium Sword
mysticalagriculture:inferium_pickaxe, §eInferium Pickaxe
mysticalagriculture:inferium_shovel, §eInferium Shovel
mysticalagriculture:inferium_axe, §eInferium Axe
mysticalagriculture:inferium_hoe, §eInferium Hoe
mysticalagriculture:inferium_shears, §eInferium Shears
mysticalagriculture:inferium_bow, §eInferium Bow
mysticalagriculture:inferium_sickle, §eInferium Sickle
mysticalagriculture:inferium_scythe, §eInferium Scythe
mysticalagriculture:inferium_fishing_rod, §eInferium Fishing Rod
mysticalagriculture:prudentium_sword, §aPrudentium Sword
mysticalagriculture:prudentium_pickaxe, §aPrudentium Pickaxe
mysticalagriculture:prudentium_shovel, §aPrudentium Shovel
mysticalagriculture:prudentium_axe, §aPrudentium Axe
mysticalagriculture:prudentium_hoe, §aPrudentium Hoe
mysticalagriculture:prudentium_shears, §aPrudentium Shears
mysticalagriculture:prudentium_bow, §aPrudentium Bow
mysticalagriculture:prudentium_sickle, §aPrudentium Sickle
mysticalagriculture:prudentium_scythe, §aPrudentium Scythe
mysticalagriculture:prudentium_fishing_rod, §aPrudentium Fishing Rod
mysticalagriculture:intermedium_sword, §6Intermedium Sword
mysticalagriculture:intermedium_pickaxe, §6Intermedium Pickaxe
mysticalagriculture:intermedium_shovel, §6Intermedium Shovel
mysticalagriculture:intermedium_axe, §6Intermedium Axe
mysticalagriculture:intermedium_hoe, §6Intermedium Hoe
mysticalagriculture:intermedium_shears, §6Intermedium Shears
mysticalagriculture:intermedium_bow, §6Intermedium Bow
mysticalagriculture:intermedium_sickle, §6Intermedium Sickle
mysticalagriculture:intermedium_scythe, §6Intermedium Scythe
mysticalagriculture:intermedium_fishing_rod, §6Intermedium Fishing Rod
mysticalagriculture:superium_sword, §bSuperium Sword
mysticalagriculture:superium_pickaxe, §bSuperium Pickaxe
mysticalagriculture:superium_shovel, §bSuperium Shovel
mysticalagriculture:superium_axe, §bSuperium Axe
mysticalagriculture:superium_hoe, §bSuperium Hoe
mysticalagriculture:superium_shears, §bSuperium Shears
mysticalagriculture:superium_bow, §bSuperium Bow
mysticalagriculture:superium_sickle, §bSuperium Sickle
mysticalagriculture:superium_scythe, §bSuperium Scythe
mysticalagriculture:superium_fishing_rod, §bSuperium Fishing Rod
mysticalagriculture:supremium_sword, §cSupremium Sword
mysticalagriculture:supremium_pickaxe, §cSupremium Pickaxe
mysticalagriculture:supremium_shovel, §cSupremium Shovel
mysticalagriculture:supremium_axe, §cSupremium Axe
mysticalagriculture:supremium_hoe, §cSupremium Hoe
mysticalagriculture:supremium_shears, §cSupremium Shears
mysticalagriculture:supremium_bow, §cSupremium Bow
mysticalagriculture:supremium_sickle, §cSupremium Sickle
mysticalagriculture:supremium_scythe, §cSupremium Scythe
mysticalagriculture:supremium_fishing_rod, §cSupremium Fishing Rod
mysticalagriculture:inferium_helmet, §eInferium Helmet
mysticalagriculture:inferium_chestplate, §eInferium Chestplate
mysticalagriculture:inferium_leggings, §eInferium Leggings
mysticalagriculture:inferium_boots, §eInferium Boots
mysticalagriculture:prudentium_helmet, §aPrudentium Helmet
mysticalagriculture:prudentium_chestplate, §aPrudentium Chestplate
mysticalagriculture:prudentium_leggings, §aPrudentium Leggings
mysticalagriculture:prudentium_boots, §aPrudentium Boots
mysticalagriculture:intermedium_helmet, §6Intermedium Helmet
mysticalagriculture:intermedium_chestplate, §6Intermedium Chestplate
mysticalagriculture:intermedium_leggings, §6Intermedium Leggings
mysticalagriculture:intermedium_boots, §6Intermedium Boots
mysticalagriculture:superium_helmet, §bSuperium Helmet
mysticalagriculture:superium_chestplate, §bSuperium Chestplate
mysticalagriculture:superium_leggings, §bSuperium Leggings
mysticalagriculture:superium_boots, §bSuperium Boots
mysticalagriculture:supremium_helmet, §cSupremium Helmet
mysticalagriculture:supremium_chestplate, §cSupremium Chestplate
mysticalagriculture:supremium_leggings, §cSupremium Leggings
mysticalagriculture:supremium_boots, §cSupremium Boots
mysticalagradditions:storage:0, §5Block of Insanium Essence
mysticalagradditions:storage:1, §5Block of Insanium
mysticalagradditions:storage:2, §5Block of Insanium Coal
mysticalagradditions:special:0, Nether Star Crux
mysticalagradditions:special:1, Dragon Egg Crux
mysticalagradditions:tinkering_table, Tinkering Table
mysticalagradditions:tier6_inferium_crop, Tier 6 Inferium Crop
mysticalagradditions:nether_star_crop, Nether Star Crop
mysticalagradditions:dragon_egg_crop, Dragon Egg Crop
mysticalagradditions:insanium:0, §5Insanium Essence
mysticalagradditions:insanium:1, Tier 6 Crafting Seed
mysticalagradditions:insanium:2, §5Insanium Ingot
mysticalagradditions:insanium:3, §5Insanium Nugget
mysticalagradditions:insanium:4, Tier 6 Mob Chunk
mysticalagradditions:insanium:5, §5Insanium Coal
mysticalagradditions:stuff:0, Nether Star Shard
mysticalagradditions:stuff:1, Withering Soul
mysticalagradditions:stuff:2, Dragon Egg Chunk
mysticalagradditions:stuff:3, Dragon Scale
mysticalagradditions:stuff:69, Creative Essence
mysticalagradditions:nether_star_essence, Nether Star Essence
mysticalagradditions:dragon_egg_essence, Dragon Egg Essence
mysticalagradditions:tier6_inferium_seeds, Inferium Seeds
mysticalagradditions:nether_star_seeds, Nether Star Seeds
mysticalagradditions:dragon_egg_seeds, Dragon Egg Seeds
mysticalagradditions:charm:0, Charm: Mining AOE
mysticalagradditions:inferium_paxel, §eInferium Paxel
mysticalagradditions:prudentium_paxel, §aPrudentium Paxel
mysticalagradditions:intermedium_paxel, §6Intermedium Paxel
mysticalagradditions:superium_paxel, §bSuperium Paxel
mysticalagradditions:supremium_paxel, §cSupremium Paxel
pickletweaks:colored_cobblestone:0, White Cobblestone
pickletweaks:colored_cobblestone:1, Orange Cobblestone
pickletweaks:colored_cobblestone:2, Magenta Cobblestone
pickletweaks:colored_cobblestone:3, Light Blue Cobblestone
pickletweaks:colored_cobblestone:4, Yellow Cobblestone
pickletweaks:colored_cobblestone:5, Lime Cobblestone
pickletweaks:colored_cobblestone:6, Pink Cobblestone
pickletweaks:colored_cobblestone:7, Gray Cobblestone
pickletweaks:colored_cobblestone:8, Light Gray Cobblestone
pickletweaks:colored_cobblestone:9, Cyan Cobblestone
pickletweaks:colored_cobblestone:10, Purple Cobblestone
pickletweaks:colored_cobblestone:11, Blue Cobblestone
pickletweaks:colored_cobblestone:12, Brown Cobblestone
pickletweaks:colored_cobblestone:13, Green Cobblestone
pickletweaks:colored_cobblestone:14, Red Cobblestone
pickletweaks:colored_cobblestone:15, Black Cobblestone
pickletweaks:dark_glass, Dark Glass
pickletweaks:coal_piece:0, Coal Piece
pickletweaks:coal_piece:1, Charcoal Piece
pickletweaks:diamond_apple, Diamond Apple
pickletweaks:emerald_apple, Emerald Apple
pickletweaks:watering_can, Watering Can
pickletweaks:hammer, Hammer
pickletweaks:grass_fiber, Grass Fiber
pickletweaks:grass_mesh, Grass Fiber Mesh
pickletweaks:mesh, Mesh
pickletweaks:reinforced_mesh, Reinforced Mesh
pickletweaks:magnet, Magnet
pickletweaks:nightvision_goggles, Night Vision Goggles
pickletweaks:nightvision_goggles_c, Compressed Night Vision Goggles
pickletweaks:mortar_and_pestle, Mortar and Pestle
pickletweaks:dye_powder:0, White Dye Powder
pickletweaks:dye_powder:1, Orange Dye Powder
pickletweaks:dye_powder:2, Magenta Dye Powder
pickletweaks:dye_powder:3, Light Blue Dye Powder
pickletweaks:dye_powder:4, Yellow Dye Powder
pickletweaks:dye_powder:5, Lime Dye Powder
pickletweaks:dye_powder:6, Pink Dye Powder
pickletweaks:dye_powder:7, Gray Dye Powder
pickletweaks:dye_powder:8, Light Gray Dye Powder
pickletweaks:dye_powder:9, Cyan Dye Powder
pickletweaks:dye_powder:10, Purple Dye Powder
pickletweaks:dye_powder:11, Blue Dye Powder
pickletweaks:dye_powder:12, Brown Dye Powder
pickletweaks:dye_powder:13, Green Dye Powder
pickletweaks:dye_powder:14, Red Dye Powder
pickletweaks:dye_powder:15, Black Dye Powder
pickletweaks:repair_kit:0, Wood Repair Kit
pickletweaks:repair_kit:1, Stone Repair Kit
pickletweaks:repair_kit:2, Iron Repair Kit
pickletweaks:repair_kit:3, Gold Repair Kit
pickletweaks:repair_kit:4, Diamond Repair Kit
pickletweaks:repair_kit:5, Flint Repair Kit
pickletweaks:repair_kit:12, Aluminum Repair Kit
pickletweaks:repair_kit:13, Copper Repair Kit
pickletweaks:repair_kit:14, Tin Repair Kit
pickletweaks:repair_kit:15, Bronze Repair Kit
pickletweaks:repair_kit:16, Lead Repair Kit
pickletweaks:repair_kit:17, Silver Repair Kit
pickletweaks:repair_kit:18, Nickel Repair Kit
pickletweaks:repair_kit:19, Invar Repair Kit
pickletweaks:repair_kit:20, Constantan Repair Kit
pickletweaks:repair_kit:21, Electrum Repair Kit
pickletweaks:repair_kit:22, Steel Repair Kit
pickletweaks:repair_kit:23, Platinum Repair Kit
pickletweaks:wooden_paxel, Wooden Paxel
pickletweaks:stone_paxel, Stone Paxel
pickletweaks:iron_paxel, Iron Paxel
pickletweaks:golden_paxel, Golden Paxel
pickletweaks:diamond_paxel, Diamond Paxel
pickletweaks:aluminum_paxel, Aluminum Paxel
pickletweaks:copper_paxel, Copper Paxel
pickletweaks:tin_paxel, Tin Paxel
pickletweaks:bronze_paxel, Bronze Paxel
pickletweaks:lead_paxel, Lead Paxel
pickletweaks:silver_paxel, Silver Paxel
pickletweaks:nickel_paxel, Nickel Paxel
pickletweaks:invar_paxel, Invar Paxel
pickletweaks:constantan_paxel, Constantan Paxel
pickletweaks:electrum_paxel, Electrum Paxel
pickletweaks:steel_paxel, Steel Paxel
pickletweaks:platinum_paxel, Platinum Paxel
pickletweaks:flint_sword, Flint Sword
pickletweaks:flint_pickaxe, Flint Pickaxe
pickletweaks:flint_shovel, Flint Shovel
pickletweaks:flint_axe, Flint Axe
pickletweaks:flint_hoe, Flint Hoe
pickletweaks:flint_paxel, Flint Paxel
pickletweaks:flint_shears, Flint Shears
silentgear:guide_book, Guide Book (WIP)
silentgear:blueprint_package, Blueprint Package
silentgear:blueprint_sword, item.silentgear.blueprint_sword.name
silentgear:blueprint_dagger, item.silentgear.blueprint_dagger.name
silentgear:blueprint_katana, item.silentgear.blueprint_katana.name
silentgear:blueprint_machete, item.silentgear.blueprint_machete.name
silentgear:blueprint_pickaxe, item.silentgear.blueprint_pickaxe.name
silentgear:blueprint_shovel, item.silentgear.blueprint_shovel.name
silentgear:blueprint_axe, item.silentgear.blueprint_axe.name
silentgear:blueprint_hammer, item.silentgear.blueprint_hammer.name
silentgear:blueprint_excavator, item.silentgear.blueprint_excavator.name
silentgear:blueprint_mattock, item.silentgear.blueprint_mattock.name
silentgear:blueprint_sickle, item.silentgear.blueprint_sickle.name
silentgear:blueprint_bow, item.silentgear.blueprint_bow.name
silentgear:blueprint_helmet, item.silentgear.blueprint_helmet.name
silentgear:blueprint_chestplate, item.silentgear.blueprint_chestplate.name
silentgear:blueprint_leggings, item.silentgear.blueprint_leggings.name
silentgear:blueprint_boots, item.silentgear.blueprint_boots.name
silentgear:blueprint_rod, Blueprint (Rod)
silentgear:template_sword, item.silentgear.template_sword.name
silentgear:template_dagger, item.silentgear.template_dagger.name
silentgear:template_katana, item.silentgear.template_katana.name
silentgear:template_machete, item.silentgear.template_machete.name
silentgear:template_pickaxe, item.silentgear.template_pickaxe.name
silentgear:template_shovel, item.silentgear.template_shovel.name
silentgear:template_axe, item.silentgear.template_axe.name
silentgear:template_hammer, item.silentgear.template_hammer.name
silentgear:template_excavator, item.silentgear.template_excavator.name
silentgear:template_mattock, item.silentgear.template_mattock.name
silentgear:template_sickle, item.silentgear.template_sickle.name
silentgear:template_bow, item.silentgear.template_bow.name
silentgear:template_helmet, item.silentgear.template_helmet.name
silentgear:template_chestplate, item.silentgear.template_chestplate.name
silentgear:template_leggings, item.silentgear.template_leggings.name
silentgear:template_boots, item.silentgear.template_boots.name
silentgear:template_rod, Template (Rod)
silentgear:blueprint_book, Blueprint Book
silentgear:tip_upgrade_iron, Iron-Tipped Upgrade
silentgear:tip_upgrade_gold, Gold-Tipped Upgrade
silentgear:tip_upgrade_diamond, Diamond-Tipped Upgrade
silentgear:tip_upgrade_emerald, Emerald-Tipped Upgrade
silentgear:tip_upgrade_redstone, Redstone-Coated Upgrade
silentgear:tip_upgrade_glowstone, Glowstone-Coated Upgrade
silentgear:tip_upgrade_lapis, Lapis-Coated Upgrade
silentgear:tip_upgrade_quartz, Quartz-Tipped Upgrade
silentgear:spoon_upgrade, Spoon Upgrade
silentgear:red_card_upgrade, Red Card
silentgear:blueprint_paper, Blueprint Paper
silentgear:upgrade_base, Upgrade Base
silentgear:advanced_upgrade_base, Advanced Upgrade Base
silentgear:rough_rod, Rough Rod
silentgear:stone_rod, Stone Rod
silentgear:iron_rod, Iron Rod
silentgear:netherwood_stick, Netherwood Stick
silentgear:crimson_iron_ingot, Crimson Iron Ingot
silentgear:crimson_steel_ingot, Crimson Steel Ingot
silentgear:diamond_shard, Diamond Shard
silentgear:emerald_shard, Emerald Shard
silentgear:leather_scrap, Leather Scrap
silentgear:sinew, Sinew
silentgear:dried_sinew, Dried Sinew
silentgear:sinew_fiber, Sinew Fiber
silentgear:flax_fiber, Flax Fiber
silentgear:flax_string, Flax String
silentgear:black_dye, Black Dye
silentgear:blue_dye, Blue Dye
silentgear:flaxseeds, Flaxseeds
silentgear:nether_banana, Nether Banana
silentgear:tool_head, Tool Head (Unknown)
silentgear:sword, Sword
silentgear:dagger, Dagger
silentgear:katana, Katana
silentgear:machete, Machete
silentgear:pickaxe, Pickaxe
silentgear:shovel, Shovel
silentgear:axe, Axe
silentgear:hammer, Hammer
silentgear:excavator, Excavator
silentgear:mattock, Mattock
silentgear:sickle, Sickle
silentgear:bow, Bow
silentgear:helmet, Helmet
silentgear:chestplate, Chestplate
silentgear:leggings, Leggings
silentgear:boots, Boots
thaumic_calculator:calculator, Thaumic Calculator
tg:helmet_light, Helm of Light
tg:chestplate_light, Chestplate of Light
tg:leggins_light, Leggins of Light
tg:boots_light, Boots of Light
tg:belt_light, Belt of Light
tg:sword_light, Sword of Light
tg:axe_light, Axe of Light
tg:hoe_light, Hoe of Light
tg:pickaxe_light, Pickaxe of Light
tg:shovel_light, Shovel of Light
tg:shears_light, Shears of Light
tg:helmet_shade, Shaded Helmet
tg:chestplate_shade, Shaded Chestplate
tg:leggins_shade, Shaded Leggins
tg:boots_shade, Shaded Boots
tg:belt_shade, Shaded Belt
tg:sword_shade, Shaded Sword
tg:axe_shade, Shaded Axe
tg:hoe_shade, Shaded Hoe
tg:pickaxe_shade, Shaded Pickaxe
tg:shovel_shade, Shaded Shovel
tg:shears_shade, Shaded Shears
tg:sword_primal, Primal Sword
tg:axe_primal, Primal Axe
tg:hammer_primal, Primal Hammer
tg:helmet_primal, Primal Helmet
tg:chestplate_primal, Primal Chestplate
tg:leggins_primal, Primal Leggins
tg:boots_primal, Primal Boots
tg:helmet_primal_up, Primal Helmet Upgraded
tg:chestplate_primal_up, Primal Chestplate Upgraded
tg:leggins_primal_up, Primal Leggins Upgraded
tg:boots_primal_up, Primal Boots Upgraded
tg:tool_gemcutter, Gemcutter's Tools
tg:yarn, Yarn
tg:yarn_gold, Golden Yarn
tg:yarn_thanium, Thauminium Yarn
tg:yarn_magic, Magic Yarn
tg:yarn_light, Yarn of Light
tg:yarn_shade, Shaded Yarn
tg:yarn_ether, Ether Yarn
tg:yarn_void, Void Yarn
tg:fabric_decorated, Decorated Fabric
tg:fabric_enchanted, Enchanted Fabric
tg:fabric_light, Fabric of Light
tg:fabric_shade, Shaded Fabric
tg:fabric_void, Void Fabric
tg:fabric_bewitched, Bewitched Fabric
tg:fabric_volatile, Volatile Fabric
tg:wolf_hide, Wolf Hide
tg:ingot_light, Ingot of Light
tg:ingot_shade, Shaded Ingot
tg:nugget_light, Nugget of Light
tg:nugget_shade, Shaded Nugget
tg:oval_crystal_air, Oval Crystal (Aer)
tg:oval_crystal_earth, Oval Crystal (Terra)
tg:oval_crystal_fire, Oval Crystal (Ignis)
tg:oval_crystal_water, Oval Crystal (Aqua)
tg:oval_crystal_order, Oval Crystal (Ordo)
tg:oval_crystal_entropy, Oval Crystal (Perditio)
tg:sharped_crystal_air, Sharped Crystal (Aer)
tg:sharped_crystal_earth, Sharped Crystal (Terra)
tg:sharped_crystal_fire, Sharped Crystal (Ignis)
tg:sharped_crystal_water, Sharped Crystal (Aqua)
tg:sharped_crystal_order, Sharped Crystal (Ordo)
tg:sharped_crystal_entropy, Sharped Crystal (Perditio)
tg:crystal_dust, Crystal Dust
tg:ash, Ash
tg:pouch_magic_1, Magic Pouch
tg:pouch_magic_2, Enchanted Pouch
tg:pouch_magic_3, Bewitched Pouch
tg:pouch_hungry_magic_1, Hungry Magic Pouch
tg:pouch_hungry_magic_2, Hungry Enchanted Pouch
tg:pouch_hungry_magic_3, Hungry Bewitched Pouch
tg:pouch_ender, Ender Pouch
tg:pouch_void, Void Pouch
tg:pouch_lense, Lense Pouch
tg:scythe_thaum, Thaumium Scythe
tg:scythe_void, Void Scythe
tg:scythe_light, Scythe of Light
tg:scythe_shade, Shaded Scythe
tg:fortified_glass_shard, Fortified Glass Shard
tg:cache_compass, Seeker Amulet
tg:shade_rose_bush_seed, Shade Rose Bush Seed
tg:shade_rose_seed, Shade Rose Seed
tg:shade_petal, Shade Rose Petal
tg:light_rose_bush_seed, Light Rose Bush Seed
tg:light_rose_seed, Light Rose Seed
tg:light_petal, Light Rose Petal
tg:lense_blank, Blank Lense
tg:lense_night_vision, Night Vision Lense
tg:lense_echo_loc, Echo Loc Lense
tg:lense_death_gaze, Death Gaze Lense
tg:lense_fire, Fire Lense
tg:lense_knockback, Knockback Lense
tg:lense_decay, Decay Lense
tg:tg, item.tg.name
tg:block_light, Block of Light Metal
tg:block_shade, Shaded Metal Block
tg:ore_light, Light Ore
tg:ore_shade, Shaded Ore
tg:spinning_wheel, Spinning Wheel
tg:terramorfer, Terramorfer
tg:gemcutter, Cutting Table
tg:extruder, Thaumic Extruder
tg:extruder_up, Upgraded Thaumic Extruder
tg:blast_furnace, Infernal Blast Furnace
tg:ageing_stone, Ageing Stone
tg:dechantment_table, Dechantment Table
tg:fortified_glass, Fortified Glass
tg:fortified_glass_pane, Fortified Glass Pane
tg:statue, Statue
tg:dummy, Dummy Block
tg:ancient_sarcophagus, Ancient Sarcophagus
tg:ancient_cache, Ancient Cache
tg:stabilizer_1, Ancient Holder
tg:eye, Eye of the Ancient
tg:book_holder, Book Holder
tg:stabilizer_2, Pillar of Creation
tg:spire, Greater Spire
tg:part_stab_1, Ancient Holder Blank
tg:lamp, Holder
tg:part_stab_2, Pillar of Creation Blank
tg:obsidian_ph, tile.obsidian_ph.name
tg:soul_sand_ph, tile.soul_sand_ph.name
tg:nether_bricks_ph, tile.nether_bricks_ph.name
tg:stab_1_ph, tile.stab_1_ph.name
tg:stab_2_ph, tile.stab_2_ph.name
tg:eye_ph, tile.eye_ph.name
tg:spire_ph, tile.spire_ph.name
tg:teleportator, Teleportator
tg:teleportator_core, Spatial Matrix
tg:teleportator_frame, Limiting Contour
tg:teleportator_floor, Platform
tg:teleportator_core_ph, tile.teleportator_core_ph.name
tg:teleportator_frame_ph, tile.teleportator_frame_ph.name
tg:teleportator_floor_ph, tile.teleportator_floor_ph.name
tg:shade_rose_bush, Shade Rose Bush
tg:shade_rose, Shade Rose
tg:light_rose_bush, Light Rose Bush
tg:light_rose, Light Rose
thaumicenergistics:infusion_provider, Essentia Infusion Provider
thaumicenergistics:essentia_cell_1k, 1k ME Essentia Storage Cell
thaumicenergistics:essentia_cell_4k, 4k ME Essentia Storage Cell
thaumicenergistics:essentia_cell_16k, 16k ME Essentia Storage Cell
thaumicenergistics:essentia_cell_64k, 64k ME Essentia Storage Cell
thaumicenergistics:essentia_cell_creative, Creative ME Essentia Storage Cell
thaumicenergistics:essentia_import, ME Essentia Import Bus
thaumicenergistics:essentia_export, ME Essentia Export Bus
thaumicenergistics:essentia_storage, ME Essentia Storage Bus
thaumicenergistics:essentia_terminal, ME Essentia Terminal
thaumicenergistics:arcane_terminal, Arcane Crafting Terminal
thaumicenergistics:diffusion_core, Diffusion Core
